date,Open,High,Low,close_price,Volume,MA7,MA20,MA50,MA100,RowNumber,trend,signal_for_swing,signal_for_investing
2024-02-13,154.350006,157.899994,149,154.75,79935680,146.10,139.34,131.25,120.80,223,"Uptrend for long term",Hold,Hold
2024-02-14,152.949997,153.75,150.100006,152.25,38221083,147.81,139.98,131.97,121.30,224,"Uptrend for long term",Hold,Hold
2024-02-15,157,159.199997,154,154.85,77367585,149.94,141.04,132.72,121.82,225,"Uptrend for long term",Hold,Hold
2024-02-16,156.899994,160,155.350006,156.70,61209337,152.27,142.51,133.52,122.39,226,"Uptrend for long term",Hold,Hold
2024-02-19,157.449997,160.449997,155.600006,157.50,60218202,154.19,143.91,134.29,122.97,227,"Uptrend for long term",Hold,Hold
2024-02-20,159.699997,163.800003,158.699997,161.05,85356675,155.84,145.21,135.08,123.58,228,"Uptrend for long term",Hold,Hold
2024-02-21,162.300003,167.800003,157.600006,158.65,91140945,156.54,146.63,135.85,124.19,229,"Uptrend for long term",Hold,Hold
2024-02-22,159.550003,163,156.600006,162.10,67614848,157.59,147.93,136.73,124.81,230,"Uptrend for long term",Hold,Hold
2024-02-23,162.399994,164.800003,160.800003,164.05,37200710,159.27,149.33,137.67,125.45,231,"Uptrend for long term",Hold,Hold
2024-02-26,165.199997,168.5,163.149994,164.20,33433566,160.61,150.76,138.56,126.09,232,"Uptrend for long term",Hold,Hold
2024-02-27,163.75,163.850006,158,161.30,29921497,161.26,151.96,139.30,126.69,233,"Uptrend for long term",Hold,Hold
2024-02-28,161.899994,161.949997,155.350006,159.35,41883110,161.53,152.95,140.01,127.23,234,"Uptrend for long term",Hold,Hold
2024-02-29,156.449997,168.850006,155.449997,165.45,175785440,162.16,154.20,140.75,127.88,235,"Uptrend for long term",Hold,Hold
2024-03-01,168,173.5,165.600006,166.50,42587331,163.28,155.33,141.48,128.49,236,"Uptrend for long term",Hold,Hold
2024-03-04,168,175.600006,168,169.80,55751426,164.38,156.81,142.38,129.14,237,"Uptrend for long term",Hold,Hold
2024-03-05,170.75,171.5,164.050003,165.85,29313864,164.64,158.11,143.15,129.76,238,"Uptrend for long term",Hold,Hold
2024-03-06,164.399994,164.399994,157.5,161.55,95621548,164.26,159.16,143.81,130.31,239,"Uptrend for long term",Hold,Hold
2024-03-07,161.75,163.449997,158.649994,160.00,43685238,164.07,159.96,144.51,130.82,240,"Uptrend for long term",Hold,Hold
2024-03-11,161,163.199997,149,154.85,51519591,163.43,160.23,145.06,131.27,241,"Uptrend for long term",Hold,Hold
2024-03-12,156.600006,157.899994,152.149994,156.90,31159766,162.21,160.38,145.74,131.73,242,"Uptrend for long term",Hold,Hold
2024-03-13,157.449997,158.25,147.5,148.65,53202095,159.66,160.08,146.24,132.11,243,"Uptrend for long term",Hold,Hold
2024-03-14,147.100006,157.300003,144.300003,152.75,45708365,157.22,160.10,146.80,132.49,244,"Uptrend for long term",Hold,Hold
2024-03-15,152.850006,161.699997,152.449997,160.05,95085427,156.39,160.36,147.43,132.96,245,"Uptrend for long term",Hold,Hold
